eco	name	pgn	uci	epd
B20	Sicilian Defense	1. e4 c5	e2e4 c7c5	rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -
B27	Sicilian Defense	1. e4 c5 2. Nf3	e2e4 c7c5 g1f3	rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq -
C50	Italian Game	1. e4 e5 2. Nf3 Nc6 3. Bc4	e2e4 e7e5 g1f3 b8c6 f1c4	r1bqkbnr/pppp1ppp/2n5/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R b KQkq -
D06	Queen's Gambit	1. d4 d5 2. c4	d2d4 d7d5 c2c4	rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq -
D70	Gruenfeld Defense	1. d4 Nf6 2. c4 g6 3. Nc3 d5
A36	English Opening: Botvinnik System with Nge2	1. c4 c5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. e4 e6 6. Nge2
B09	Modern Defense: Austrian Attack with Nf6	1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. f4 Nf6 5. Nf3 O-O
D97	Gruenfeld Defense: Russian System with e4	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4
B04	Alekhine's Defense: Modern Main Line with Be2	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. Be2
B00	Nimzowitsch Defense: Kennedy Linksspringer Main Line	1. e4 Nc6 2. d4 e5 3. d5 Nce7 4. c4 Ng6
A11	Reti Opening: Capablanca System with b3	1. Nf3 d5 2. c4 c6 3. g3 Nf6 4. Bg2 Bf5 5. b3
A02	Bird's Opening: From's Gambit Main Line	1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3
A95	Dutch Defense: Stonewall Main Line with Ne5	1. d4 f5 2. c4 e6 3. Nf3 Nf6 4. g3 d5 5. Bg2 c6 6. O-O Bd6 7. Ne5
D44	Semi-Slav Defense: Botvinnik Main Line	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. Bg5 dxc4 6. e4 b5 7. e5 h6
E12	Queen's Indian Defense: Petrosian Main Line with d5	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Ba6 5. b3 d5
E11	Bogo-Indian Defense: Gruenfeld Variation with c5	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Qe7 5. g3 c5
C39	King's Gambit Accepted: Kieseritzky with h5	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 h5
C52	Evans Gambit: Accepted	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5
B90	Sicilian Defense: Najdorf Adams Attack	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. h3 e5 7. Nde2 Be6
C11	French Defense: Classical with h4	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Be7 5. e5 Nfd7 6. h4 Bxg5 7. hxg5 Qxg5
B12	Caro-Kann Defense: Fantasy Main Line	1. e4 c6 2. d4 d5 3. f3 dxe4 4. fxe4 e5
B01	Scandinavian Defense: Gubinsky-Melts with Nf3	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6 4. d4 Nf6 5. Nf3 c6
E30	Nimzo-Indian Defense: Leningrad Main Line	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Bg5 h6 5. Bh4 c5 6. d5 d6
E81	King's Indian Defense: Saemisch with c6	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 c6 7. Qd2
A62	Modern Benoni Defense: Fianchetto Main Line	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. g3 g6 7. Bg2 Bg7 8. Nf3 O-O
E08	Catalan Opening: Closed Main Line with Bb7	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O c6 7. b3 b6 8. Bb2 Bb7
D35	Queen's Gambit Declined: Exchange Carlsbad with Nge2	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 c6 8. Nge2
D02	London System: Queen's Indian Setup	1. d4 Nf6 2. Bf4 e6 3. e3 b6 4. Nf3 Bb7 5. Bd3 Be7
A30	English Opening: Symmetrical Hedgehog with Nc3	1. c4 c5 2. Nf3 Nf6 3. g3 b6 4. Bg2 Bb7 5. O-O e6 6. Nc3 Be7
D97	Gruenfeld Defense: Russian System with Na6	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 Na6
B03	Alekhine's Defense: Four Pawns with Bf5	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 dxe5 6. fxe5 Nc6 7. Be3 Bf5
B00	Nimzowitsch Defense: Advance with Bf5	1. e4 Nc6 2. d4 d5 3. e5 Bf5 4. Nf3 e6
A09	Reti Opening: Reversed Benoni Fianchetto	1. Nf3 d5 2. c4 d4 3. g3 Nc6 4. Bg2 e5
A03	Bird's Opening: Leningrad Main Line	1. f4 d5 2. Nf3 g6 3. g3 Bg7 4. Bg2 Nf6 5. O-O O-O 6. d3
A84	Dutch Defense: Classical with b6	1. d4 f5 2. c4 Nf6 3. Nc3 e6 4. Nf3 Be7 5. e3 O-O 6. Bd3 b6
D15	Slav Defense: Chebanenko with b5	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 a6 5. e3 b5
E14	Queen's Indian Defense: Classical with d5	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. e3 Bb7 5. Bd3 d5 6. O-O Be7
E11	Bogo-Indian Defense: Nimzowitsch with e4	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. a3 Be7 6. e4
C37	King's Gambit Accepted: Rosentreter Gambit	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. d4 g4 5. Bxf4
C58	Italian Game: Two Knights Polerio Variation	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6
B33	Sicilian Defense: Sveshnikov Main Line	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5
C18	French Defense: Winawer Main Line with Castling	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 O-O
B15	Caro-Kann Defense: Tartakower Main Line	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nf6 5. Nxf6+ exf6
B01	Scandinavian Defense: Main Line with Bc4	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Bc4 c6 6. Bd2
E21	Nimzo-Indian Defense: Three Knights Variation	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 b6 5. Bg5 Bb7
E95	King's Indian Defense: Orthodox Main Line with c6	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nbd7 8. Re1 c6
A64	Modern Benoni Defense: Classical with Bg5	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. h3 O-O 9. Bd3 Re8 10. O-O
E05	Catalan Opening: Open Variation with c6	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Be7 6. O-O c6 7. Ne5
D37	Queen's Gambit Declined: Barmen Variation	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Be7 5. Bf4 O-O 6. e3 c5
D02	London System: Early Nc3 with e6	1. d4 d5 2. Bf4 Nf6 3. e3 e6 4. Nc3 c5 5. Nb5 Na6
A28	English Opening: Four Knights with d4	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 d5 5. cxd5 Nxd5 6. Bg2
B08	Pirc Defense: Classical with c6	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3 Bg7 5. Be2 O-O 6. O-O c6
D85	Gruenfeld Defense: Exchange with Qa4+	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Qa4+
B05	Alekhine's Defense: Exchange Main Line with g6	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. exd6 cxd6 6. Nc3 g6 7. Nf3 Bg7
B00	Nimzowitsch Defense: Kennedy with Nf6	1. e4 Nc6 2. d4 e5 3. d5 Nce7 4. c4 Ng6 5. Nc3 Nf6
A09	Reti Opening: Advance with e3	1. Nf3 d5 2. c4 d4 3. e3 Nc6 4. exd4 Nxd4
A03	Bird's Opening: Classical with Be2	1. f4 d5 2. Nf3 Nf6 3. e3 g6 4. Be2 Bg7 5. O-O O-O 6. d3
A89	Dutch Defense: Leningrad Main Line with Nc6	1. d4 f5 2. g3 Nf6 3. Bg2 g6 4. Nf3 Bg7 5. O-O O-O 6. c4 d6 7. Nc3 Nc6
D45	Semi-Slav Defense: Anti-Meran Main Line	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 e6 5. e3 Nbd7 6. Qc2 Bd6
E16	Queen's Indian Defense: Capablanca Main Line	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Bb4+ 6. Bd2 a5
E11	Bogo-Indian Defense: Exchange with e3	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Bxd2+ 5. Qxd2 O-O 6. e3
C39	King's Gambit Accepted: Kieseritzky Long Whip	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 h5 6. Bc4 Rh7
C59	Italian Game: Two Knights Polerio Main Line	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 d5 5. exd5 Na5 6. Bb5+ c6 7. dxc6 bxc6 8. Be2 h6
B33	Sicilian Defense: Sveshnikov Chelyabinsk Variation	1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5
C02	French Defense: Advance Milner-Barry Gambit	1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. Bd3 cxd4 7. cxd4 Bd7
B12	Caro-Kann Defense: Advance Bayonet Attack	1. e4 c6 2. d4 d5 3. e5 Bf5 4. g4 Bg6 5. h4 h5
B01	Scandinavian Defense: Main Line with Bf5	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Nf3 c6 6. Bc4 Bf5
E37	Nimzo-Indian Defense: Classical Noa Exchange	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. cxd5 exd5
E97	King's Indian Defense: Mar del Plata with Nd2	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nc6 8. d5 Ne7 9. Nd2
A65	Modern Benoni Defense: Classical with ...a6	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O a6
E04	Catalan Opening: Open Variation with ...b5	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 a6 6. O-O b5
D36	Queen's Gambit Declined: Exchange Minority Attack	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 Nbd7 8. Nf3 c6 9. Qc2 Re8
D02	London System: Main Line with Qb3	1. d4 d5 2. Bf4 Nf6 3. e3 e6 4. Nf3 c5 5. c3 Nc6 6. Nbd2 Bd6 7. Bg3 O-O 8. Bd3
A18	English Opening: Mikenas-Carls Advance	1. c4 Nf6 2. Nc3 e6 3. e4 d5 4. e5 d4 5. exf6 dxc3
B09	Pirc Defense: Austrian Attack with ...c5	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 Bg7 5. Nf3 O-O 6. Bd3 Na6 7. O-O c5
D85	Gruenfeld Defense: Exchange with Be3	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Be3 c5 8. Rc1
B03	Alekhine's Defense: Four Pawns Fianchetto Line	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. f4 g6 6. Nf3 Bg7
B00	Nimzowitsch Defense: Advance with ...f6	1. e4 Nc6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 f6
A13	Reti Opening: Neo-Catalan with b3	1. Nf3 d5 2. c4 e6 3. g3 Nf6 4. Bg2 Be7 5. O-O O-O 6. b3
A02	Bird's Opening: From's Gambit with g5	1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5
A95	Dutch Defense: Stonewall Main Line with Qe7	1. d4 f5 2. c4 e6 3. Nf3 Nf6 4. g3 d5 5. Bg2 c6 6. O-O Bd6 7. b3 Qe7
D15	Slav Defense: Chebanenko with ...c5	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 a6 5. e3 e6 6. Bd3 c5
E15	Queen's Indian Defense: Fianchetto Check with c6	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Bb4+ 6. Bd2 Be7 7. O-O c6
E11	Bogo-Indian Defense: Exchange with g3	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Bxd2+ 5. Qxd2 d5 6. g3 O-O
C33	King's Gambit Accepted: Bishop's Gambit with Qh4	1. e4 e5 2. f4 exf4 3. Bc4 Qh4+ 4. Kf1 d5
C88	Ruy Lopez: Anti-Marshall with a4	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. Re1 b5 7. Bb3 O-O 8. a4
B90	Sicilian Defense: Najdorf English Attack with f3	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3
C18	French Defense: Winawer Poisoned Pawn Main Line	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Qc7 8. Qxg7 Rg8 9. Qxh7
B18	Caro-Kann Defense: Classical Short Variation with Bd3	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bf5 5. Ng3 Bg6 6. h4 h6 7. Nf3 Nd7 8. h5 Bh7 9. Bd3 Bxd3 10. Qxd3
E53	Nimzo-Indian Defense: Rubinstein Main Line with ...b6	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Bd3 d5 6. Nf3 c5 7. O-O b6
E76	King's Indian Defense: Four Pawns Attack Main Line with Be2	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f4 O-O 6. Nf3 c5 7. d5 e6 8. Be2
A77	Benoni Defense: Taimanov with f5	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Bb5+ Nfd7 9. a4 O-O 10. Nf3 f5
E09	Catalan Opening: Closed Main Line with Qc2 and Nbd2	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 Be7 5. Nf3 O-O 6. O-O Nbd7 7. Qc2 c6 8. Nbd2
D58	Queen's Gambit Declined: Tartakower Main Line with Bxe7	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 b6 8. cxd5 Nxd5 9. Bxe7 Qxe7
D00	London System: Jobava-Rapport with Nge2	1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. e3 Bb4 5. Nge2
A28	English Opening: Four Knights Nimzowitsch Variation	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e4
D97	Gruenfeld Defense: Russian System with ...c6	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. Nf3 Bg7 5. Qb3 dxc4 6. Qxc4 O-O 7. e4 c6
B04	Alekhine's Defense: Modern Variation with Bg4	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4
B00	Nimzowitsch Defense: Colorado Countergambit Main Line	1. e4 Nc6 2. Nf3 f5 3. exf5 d5
A11	Reti Opening: Lasker System with b3	1. Nf3 d5 2. c4 c6 3. b3 Nf6 4. Bb2 Bf5
A02	Bird's Opening: From's Gambit Lasker Main Line	1. f4 e5 2. fxe5 d6 3. exd6 Bxd6 4. Nf3 g5 5. g3 g4 6. Nh4
A96	Dutch Defense: Ilyin-Zhenevsky with Qe8	1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6 7. Nc3 Qe8
D10	Slav Defense: Exchange Main Line with Bf4	1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nf3 Nf6 5. Nc3 Nc6 6. Bf4
E12	Queen's Indian Defense: Petrosian Main Line with Ba6	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. a3 Ba6 5. Qc2
E11	Bogo-Indian Defense: Fianchetto Retreat with Bxd2	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Qe7 5. g3 Bxd2+ 6. Qxd2
C31	King's Gambit Declined: Falkbeer Main Line	1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6
C83	Ruy Lopez: Open Spanish Main Line with Be7	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Nxe4 6. d4 b5 7. Bb3 d5 8. dxe5 Be6 9. c3 Be7
B92	Sicilian Defense: Najdorf Classical with Be2	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be2 e5 7. Nb3 Be7 8. O-O O-O
C07	French Defense: Tarrasch Open Main Line with Ngf3	1. e4 e6 2. d4 d5 3. Nd2 c5 4. Ngf3 cxd4 5. Nxd4 Nf6 6. exd5 Nxd5
B12	Caro-Kann Defense: Advance Short with c5	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 c5 6. Be3 Nc6 7. O-O
B01	Scandinavian Defense: Mieses-Kotroc with Bd2 and Bf5	1. e4 d5 2. exd5 Qxd5 3. Nc3 Qa5 4. d4 Nf6 5. Nf3 c6 6. Bd2 Bf5
E37	Nimzo-Indian Defense: Classical Noa with a3	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 d5 5. cxd5 exd5 6. a3 Bxc3+ 7. Qxc3
E90	King's Indian Defense: Makogonov Main Line	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. h3 O-O 6. Nf3 e5 7. d5
A62	Modern Benoni Defense: Fianchetto Main Line with Re1	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. Nf3 g6 7. g3 Bg7 8. Bg2 O-O 9. O-O Re8
E04	Catalan Opening: Open Main Line with Qa4+	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Be7 6. O-O O-O 7. Qa4
D57	Queen's Gambit Declined: Lasker Defense with Rc1	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. e3 O-O 6. Nf3 h6 7. Bh4 Ne4 8. Bxe7 Qxe7 9. Rc1 c6
D02	London System: Mason Attack with Qb3	1. d4 d5 2. Bf4 Nf6 3. e3 c5 4. c3 Nc6 5. Nd2 Qb6 6. Qb3
A28	English Opening: Four Knights with Nb6	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 d5 5. cxd5 Nxd5 6. Bg2 Nb6 7. O-O Be7
B09	Pirc Defense: Austrian Attack with e5 and h4	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 Bg7 5. e5 Nfd7 6. h4
D85	Gruenfeld Defense: Exchange Classical with Nf3	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5 8. Be2
B04	Alekhine's Defense: Modern Main Line with Be2	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. Be2 e6 6. O-O
B00	Nimzowitsch Defense: Kennedy Main Line with h4	1. e4 Nc6 2. d4 e5 3. d5 Nce7 4. Nf3 Ng6 5. h4 h5
A07	Reti Opening: King's Indian Attack with e4	1. Nf3 d5 2. g3 Nf6 3. Bg2 c6 4. O-O Bg4 5. d3 Nbd7 6. Nbd2 e5 7. e4
A03	Bird's Opening: Leningrad with c3	1. f4 d5 2. Nf3 g6 3. g3 Bg7 4. Bg2 Nf6 5. O-O O-O 6. d3 c5 7. c3
A87	Dutch Defense: Leningrad Main Line with b3	1. d4 f5 2. g3 Nf6 3. Bg2 g6 4. Nf3 Bg7 5. O-O O-O 6. c4 d6 7. Nc3 Qe8 8. b3 Nc6
D17	Slav Defense: Main Line with a4	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4
E15	Queen's Indian Defense: Fianchetto Main Line with c5	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. Nc3 c5
E11	Bogo-Indian Defense: Nimzowitsch with ...d6	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Nbd2 b6 5. a3 Be7 6. e4 d6
C37	King's Gambit Accepted: Muzio Gambit Main Line	1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 g4 5. O-O gxf3 6. Qxf3
C52	Italian Game: Evans Gambit Main Line with Castling	1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. d4 exd4 7. O-O
B92	Sicilian Defense: Najdorf Opocensky with f4	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be2 e5 7. Nb3 Be7 8. Be3 O-O 9. f4
C11	French Defense: Classical Steinitz with Be3	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3 Nc6 7. Be3
B12	Caro-Kann Defense: Advance Tal with Bd3	1. e4 c6 2. d4 d5 3. e5 Bf5 4. h4 h5 5. Bd3 Bxd3 6. Qxd3 e6
B01	Scandinavian Defense: Modern with ...Bg4	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. Nf3 Bg4 5. Be2 Nc6 6. O-O e6
E32	Nimzo-Indian Defense: Classical Noa with e5	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qc2 O-O 5. e4 d5 6. e5 Ne4
E73	King's Indian Defense: Averbakh Main Line	1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Be2 O-O 6. Bg5 c5 7. d5
A65	Modern Benoni Defense: Classical with Re1 and Nd2	1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O 9. O-O Re8 10. Nd2
E05	Catalan Opening: Open Main Line with Qxc4	1. d4 Nf6 2. c4 e6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Be7 6. O-O O-O 7. Qa4 a6 8. Qxc4
D35	Queen's Gambit Declined: Exchange with Nge2	1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 Nbd7 8. Nge2 c6 9. Qc2
D02	London System: Mason Attack with Nf3 and Qb3	1. d4 Nf6 2. Nf3 d5 3. Bf4 c5 4. e3 Nc6 5. c3 Qb6 6. Qb3
A29	English Opening: Four Knights with d3	1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3 Bb4 5. Bg2 O-O 6. O-O Re8 7. d3
B09	Pirc Defense: Austrian Attack with e5 and Be3	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. f4 Bg7 5. e5 Nfd7 6. Be3
D85	Gruenfeld Defense: Exchange Classical with h4	1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. h4
B04	Alekhine's Defense: Modern Main Line with h3	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. Be2 e6 6. h3 Bh5 7. O-O
B00	Nimzowitsch Defense: Scandinavian Main Line with Na3	1. e4 Nc6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 Nb4 6. Na3 c5
A11	Reti Opening: Capablanca System with Bb2	1. Nf3 d5 2. c4 c6 3. e3 Nf6 4. b3 Bf5 5. Bb2 e6
A03	Bird's Opening: Leningrad with Qe1	1. f4 d5 2. Nf3 g6 3. g3 Bg7 4. Bg2 Nf6 5. O-O O-O 6. d3 c5 7. Qe1
A96	Dutch Defense: Ilyin-Zhenevsky with Re1	1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6 7. Nc3 Qe8 8. Re1
D17	Slav Defense: Main Line with Castling	1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O
E18	Queen's Indian Defense: Fianchetto Main Line with d5	1. d4 Nf6 2. c4 e6 3. Nf3 b6 4. g3 Bb7 5. Bg2 Be7 6. O-O O-O 7. Nc3 d5 8. cxd5 exd5
E11	Bogo-Indian Defense: Exchange with cxd5	1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+ 4. Bd2 Bxd2+ 5. Qxd2 O-O 6. Nc3 d5 7. cxd5 exd5
C45	Scotch Game: Mieses Main Line with Nd5	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nf6 5. Nxc6 bxc6 6. e5 Qe7 7. Qe2 Nd5
B60	Sicilian Defense: Richter-Rauzer with O-O-O	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bg5 e6 7. Qd2 Be7 8. O-O-O O-O
C17	French Defense: Winawer Advance with a4	1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. a4 Nbc6 8. Nf3
B14	Caro-Kann Defense: Panov-Botvinnik with Bxc4	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Bb4 7. Bd3 dxc4 8. Bxc4
B01	Scandinavian Defense: Modern with Nb6	1. e4 d5 2. exd5 Nf6 3. d4 Nxd5 4. c4 Nb6 5. Nf3 Bg4 6. Be2 e6 7. O-O Nc6
E46	Nimzo-Indian Defense: Rubinstein with Ne2 and a3	1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Ne2 d5 6. a3 Be7 7. cxd5 exd5
E62	King's Indian Defense: Fianchetto Main Line with e5	1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nc6 7. Nc3 e5
