id	verdict	diagnosis	admissionBlockers	ownerFailureCodes	engineAgreement	plannerOwnership	surfaceGate	mainProofSource	mainClaimScope	packetSummary	contractId	contractStatus	contractFailures	sceneType	ownerTrace	release	taxonomy	ply	fen	playedUci	enginePv	primary	moveReview	reason
source-botvinnik-vidmar-1936	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	forcing_defense	scene=forcing_defense;selected=WhyNow:ForcingDefense:threat;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|ForcingDefense:source_kind=threat:materiality=owner_candidate:move_linked=true:support_material=false:mapping=ForcingDefense/move_linked:source_kinds=threat:questions=WhatMustBeStopped+WhyNow:admission_decision=PrimaryAllowed:admission_reason=forcing_defense_primary_in_forcing_scene:urgent_threat;dropped=DecisionTiming:close_candidate:SupportOnly+enriched_close_candidate+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_iqp_simplification	22	r1bq1rk1/pp2bppp/1n2pn2/6B1/3P4/1BN2N2/PP3PPP/R2Q1RK1 b - - 2 11	c8d7	c8d7 f1e1 d7c6 f3e5 h7h6 g5c1 e7d6 e5c6 b7c6 d1f3 a8c8 c3e4 f6e4 f3e4	The move has to happen now because otherwise Bd7 is demanded immediately.	The move has to happen now because otherwise Bd7 is demanded immediately. If delayed, the reply becomes forced.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only
source-botvinnik-vidmar-1936	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_iqp_simplification	23	r2q1rk1/pp1bbppp/1n2pn2/6B1/3P4/1BN2N2/PP3PPP/R2Q1RK1 w - - 3 12	d1d3	d1d3 d7c6 f3e5 f6d5 g5d2 a8c8 f1e1 b6d7 b3c2 g7g6	-	This puts the queen on d3.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-botvinnik-vidmar-1936	reject_owner_missing	engine_top_move_disagrees	engine:source_move_absent_from_multipv;owner:iqp_not_induced_or_side_mismatch	-	pv_available_top_differs:f6d5	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	forcing_defense	scene=forcing_defense;selected=WhyNow:ForcingDefense:threat;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|DecisionTiming:source_kind=prevented_plan:materiality=support_material:move_linked=true:support_material=true:mapping=DecisionTiming/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhyNow:timing_source=prevented_resource:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:prevented_resource_timing|ForcingDefense:source_kind=threat:materiality=owner_candidate:move_linked=true:support_material=false:mapping=ForcingDefense/move_linked:source_kinds=threat:questions=WhatMustBeStopped+WhyNow:admission_decision=PrimaryAllowed:admission_reason=forcing_defense_primary_in_forcing_scene:urgent_threat;dropped=DecisionTiming:close_candidate:SupportOnly+enriched_close_candidate+missing_move_owner+state_truth_only+support_material_not_owner_legal|DecisionTiming:prevented_plan:SupportOnly+prevented_resource_timing+state_truth_only+support_material_not_owner_legal	-	source_iqp_simplification	24	r2q1rk1/pp1bbppp/1n2pn2/6B1/3P4/1BNQ1N2/PP3PPP/R4RK1 b - - 4 12	b6d5	f6d5 g5e7 d5e7 a1d1 b6d5 f1e1 d7c6 f3e5 e7f5 g2g3 d8a5 e5c6 b7c6 c3a4 a8d8	The move has to happen now because otherwise Nfd5 is demanded immediately.	The move has to happen now because otherwise Nfd5 is demanded immediately. If delayed, the reply becomes forced.	admission_blocked: engine:source_move_absent_from_multipv;owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only
source-botvinnik-vidmar-1936	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	top_pv_matches_played	primary_CertifiedOwner	certified_owner_surface_not_blocking	color_complex_squeeze_probe	PositionLocal	proof_source=color_complex_squeeze_probe;proof_family=color_complex_squeeze;scope=PositionLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=e5+weak_square:e5+color_complex:dark+minor_piece:knight_f3+attacks:e5+minor_piece_attack:f3-e5+color_complex_squeeze_probe+color_complex_squeeze+open file occupation+e4+c5+supports immediate tactical gain counterplay+central foothold+pressure on a fixed weakness+d5+contest the knight on d5+...e6-e5+e5+weak_square:e5+color_complex:dark+minor_piece:knight_f3+attacks:e5+minor_piece_attack:f3-e5+color_complex_squeeze_probe+color_complex_squeeze+outpost:e5+piece:knight+outpost_occupation:knight:e5+outpost_entrenchment+h6+c6+e6+e-file+center;continuation=f3e5|a8c8+Rc8+color_complex_squeeze_probe+weak_square:e5+e5+best_branch:f1e1|h7h6+f1e1+h7h6;suppression=;risks=	runtime:color_complex_squeeze	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhatMattersHere:PositionProbe:color_complex_squeeze_probe;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|DecisionTiming:source_kind=prevented_plan:materiality=support_material:move_linked=true:support_material=true:mapping=DecisionTiming/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhyNow:timing_source=prevented_resource:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:prevented_resource_timing|PositionProbe:source_kind=color_complex_squeeze_probe:materiality=owner_candidate:move_linked=false:support_material=false:mapping=PositionProbe/position_local:source_kinds=color_complex_squeeze_probe:questions=WhatMattersHere:admission_decision=PrimaryAllowed:admission_reason=position_probe_primary_in_quiet_scene:certified_position_probe+current_position_probe;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal|DecisionTiming:prevented_plan:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+generic_urgency_only+prevented_resource_timing+state_truth_only+support_material_not_owner_legal	CertifiedOwner	source_iqp_simplification	25	r2q1rk1/pp1bbppp/4pn2/3n2B1/3P4/1BNQ1N2/PP3PPP/R4RK1 w - - 5 13	f3e5	f3e5 a8c8 f1e1 h7h6 g5d2 d7c6 d3h3 c8c7 a1d1	A minor piece keeps the color-complex pressure on e5.	The key strategic fact here is that A minor piece keeps the color-complex pressure on e5. So the task is to keep the minor-piece color-complex pressure centered on e5 stable.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-botvinnik-vidmar-1936	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_iqp_simplification	26	r2q1rk1/pp1bbppp/4pn2/3nN1B1/3P4/1BNQ4/PP3PPP/R4RK1 b - - 6 13	d7c6	d7c6 f1e1 f8e8 a1d1 f6d7 g5h6 e7f8 d3g3 d5c3 e5c6 b7c6 b2c3 d7f6	-	This puts the bishop on c6.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-botvinnik-vidmar-1936	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	near_top_multipv_contains_played_top=d3h3_gap=19cp	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_iqp_simplification	27	r2q1rk1/pp2bppp/2b1pn2/3nN1B1/3P4/1BNQ4/PP3PPP/R4RK1 w - - 7 14	a1d1	d3h3 f6d7 b3c2 g7g6 e5c6 b7c6 g5h6 f8e8 c2a4 d5c3 h3c3 a8c8 a4c6 e7f8 h6f4 f8g7 c3f3 g7d4	-	This puts the rook on d1.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-botvinnik-vidmar-1936	reject_owner_missing	engine_top_move_disagrees	engine:source_move_absent_from_multipv;owner:iqp_not_induced_or_side_mismatch	-	pv_available_top_differs:a8c8	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	forcing_defense	scene=forcing_defense;selected=WhyNow:ForcingDefense:threat;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|ForcingDefense:source_kind=threat:materiality=owner_candidate:move_linked=true:support_material=false:mapping=ForcingDefense/move_linked:source_kinds=threat:questions=WhatMustBeStopped+WhyNow:admission_decision=PrimaryAllowed:admission_reason=forcing_defense_primary_in_forcing_scene:urgent_threat;dropped=DecisionTiming:close_candidate:SupportOnly+enriched_close_candidate+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_iqp_simplification	28	r2q1rk1/pp2bppp/2b1pn2/3nN1B1/3P4/1BNQ4/PP3PPP/3R1RK1 b - - 8 14	d5b4	a8c8 d3h3 f6d7 e5c6 b7c6 g5c1 g7g6 g2g4 d7b6 f2f4 f7f5 g1h1 e7f6	The move has to happen now because otherwise Rc8 is demanded immediately.	The move has to happen now because otherwise Rc8 is demanded immediately. If delayed, the reply becomes forced. One concrete line that keeps the idea in play is a) Nd7 Nxc6 bxc6.	admission_blocked: engine:source_move_absent_from_multipv;owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only
source-botvinnik-vidmar-1936	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_iqp_simplification	29	r2q1rk1/pp2bppp/2b1pn2/4N1B1/1n1P4/1BNQ4/PP3PPP/3R1RK1 w - - 9 15	d3h3	d3h3 c6d5 c3d5 f6d5 g5c1 a7a5 a2a4 e7d6 f2f4 f7f5 g2g4 d6e5 d4e5 d8b6 g1h1 f5g4 h3g4	-	This puts the queen on h3.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-botvinnik-vidmar-1936	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	top_pv_matches_played	primary_CertifiedOwner	certified_owner_surface_not_blocking	color_complex_squeeze_probe	PositionLocal	proof_source=color_complex_squeeze_probe;proof_family=color_complex_squeeze;scope=PositionLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=e4+weak_square:e4+color_complex:light+minor_piece:bishop_c6+attacks:e4+minor_piece_attack:c6-e4+color_complex_squeeze_probe+color_complex_squeeze+open file occupation+c8+c4+supports immediate tactical gain counterplay+central foothold+pressure on a fixed weakness+c3+contest the knight on c3+e4+weak_square:e4+color_complex:light+minor_piece:bishop_c6+attacks:e4+minor_piece_attack:c6-e4+color_complex_squeeze_probe+color_complex_squeeze+d5+e5+B;continuation=c6d5|c3d5+Nxd5+color_complex_squeeze_probe+weak_square:e4+e4+best_branch:f6d5|g5e7+f6d5+g5e7;suppression=;risks=	runtime:color_complex_squeeze	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhatMattersHere:PositionProbe:color_complex_squeeze_probe;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|DecisionTiming:source_kind=prevented_plan:materiality=support_material:move_linked=true:support_material=true:mapping=DecisionTiming/move_linked:source_kinds=prevented_plan:questions=WhatChanged+WhyNow:timing_source=prevented_resource:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:prevented_resource_timing|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta|PositionProbe:source_kind=color_complex_squeeze_probe:materiality=owner_candidate:move_linked=false:support_material=false:mapping=PositionProbe/position_local:source_kinds=color_complex_squeeze_probe:questions=WhatMattersHere:admission_decision=PrimaryAllowed:admission_reason=position_probe_primary_in_quiet_scene:certified_position_probe+current_position_probe;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal|DecisionTiming:prevented_plan:SupportOnly+admission_missing_owner_candidate+prevented_resource_timing+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	CertifiedOwner	source_iqp_simplification	30	r2q1rk1/pp2bppp/2b1pn2/4N1B1/1n1P4/1BN4Q/PP3PPP/3R1RK1 b - - 10 15	c6d5	c6d5 c3d5 f6d5 g5e7 d8e7 f2f4 f7f6 e5d3 f6f5 f1e1 b4d3 h3d3 a8d8 e1e5 g8h8 d3f3 d8d6 b3d5 d6d5 e5d5 e6d5 f3d5	A minor piece keeps the color-complex pressure on e4.	The key strategic fact here is that A minor piece keeps the color-complex pressure on e4. So the task is to keep the minor-piece color-complex pressure centered on e4 stable.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatChanged:state_truth_only | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement
source-botvinnik-vidmar-1936	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	near_top_multipv_contains_played_top=b3a4_gap=6cp	primary_SupportedLocal	supported_local_surface_passed	simplification_window	MoveLocal	proof_source=simplification_window;proof_family=simplification_window;scope=MoveLocal;fallback=WeakMain;same_branch=Proven;persistence=Stable;seed=d5+contest the bishop on d5+c5+supports immediate tactical gain counterplay+central foothold+line access+e3+open-file occupation+open file occupation+e3+c5+supports immediate tactical gain counterplay+central foothold+line access+d5+contest the bishop on d5+d4+center;continuation=c3d5|f6d5+Nfxd5+exact_trade_continuation+exchange_square:d5+d5;suppression=;risks=	subplan:simplification_window	Releasable	-	quiet_improvement	scene=quiet_improvement;selected=WhyThis:MoveDelta:target;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta|MoveDelta:source_kind=target:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=target:questions=WhatChanged+WhyThis:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:main_move_claim;dropped=DecisionTiming:close_candidate:SupportOnly+enriched_close_candidate+support_material_not_owner_legal	SupportedLocal	source_iqp_simplification	31	r2q1rk1/pp2bppp/4pn2/3bN1B1/1n1P4/1BN4Q/PP3PPP/3R1RK1 w - - 11 16	c3d5	b3a4 d5c6 e5c6 b7c6 f2f4 f6d5 a2a3 d5c3 b2c3 e7g5 f4g5 b4d5 a4c6	This trade keeps the same local edge on d5.	A key idea is that This trade keeps the same local edge on d5. Both candidate branches are viable: the played Nxd5 (piece centralization) trades via 16. Nxd5 Nfxd5 17. Bxe7, whereas Ba4 (positional maneuvering) trades via 16. Ba4 Bc6 17. Nxc6.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhatMattersHere:position_probe_missing
source-botvinnik-vidmar-1936	reject_owner_missing	engine_multipv_only_source_move	engine:source_move_multipv_only;owner:iqp_not_induced_or_side_mismatch	-	multipv_contains_played_top=f6d5	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|DecisionTiming:source_kind=decision_comparison:materiality=owner_candidate:move_linked=true:support_material=false:mapping=DecisionTiming/bare_engine_gap:source_kinds=decision_comparison:questions=WhatChanged+WhyNow:timing_source=decision_comparison:decision_comparison_detail=bare_engine_gap:admission_decision=SupportOnly:admission_reason=decision_timing_support_only:bare_engine_gap+timing_loss|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal|DecisionTiming:decision_comparison:SupportOnly+admission_missing_owner_candidate+bare_engine_gap+decision_timing_support_only+scene=quiet_improvement+state_truth_only+timing_loss	-	source_iqp_simplification	32	r2q1rk1/pp2bppp/4pn2/3NN1B1/1n1P4/1B5Q/PP3PPP/3R1RK1 b - - 0 16	b4d5	f6d5 g5e7 d8e7 f2f4 f7f6 e5d3 b4d3 h3d3 f6f5 b3d5 e6d5 f1e1 e7b4 b2b3 a8e8	-	This captures the knight on d5. The local material change is a captured knight.	admission_blocked: engine:source_move_multipv_only;owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement
source-botvinnik-vidmar-1936	reject_owner_missing	root_vocabulary_or_extraction_gap	owner:iqp_not_induced_or_side_mismatch	-	top_pv_matches_played	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+demote_target_unavailable+demoted_to=WhyThis+demotion_intentional_drop+enriched_close_candidate+generic_urgency_only+missing_move_owner+state_truth_only+support_material_not_owner_legal	-	source_iqp_simplification	33	r2q1rk1/pp2bppp/4pn2/3nN1B1/3P4/1B5Q/PP3PPP/3R1RK1 w - - 0 17	f2f4	f2f4 a7a5 a2a4 a8c8 f4f5 f6e4 g5e7 d8e7 d1e1 e4f6 f5e6 f7e6 e5d3 f8e8 e1e5 e7d6 f1e1 c8c6 d3c5	-	This moves the pawn to f4.	admission_blocked: owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:generic_urgency_only+demotion_intentional_drop+demote_target_unavailable+demoted_to=WhyThis
source-botvinnik-vidmar-1936	reject_owner_missing	engine_top_move_disagrees	engine:source_move_absent_from_multipv;owner:iqp_not_induced_or_side_mismatch	-	pv_available_top_differs:a7a5	position_probe_missing	not_reached_no_release	-	-	-	-	-	-	quiet_improvement	scene=quiet_improvement;selected=-:-:-;candidates=DecisionTiming:source_kind=close_candidate:materiality=support_material:move_linked=false:support_material=true:mapping=DecisionTiming/support_only:source_kinds=alternative_narrative+close_candidate+enriched_close_candidate:questions=WhatChanged+WhyNow+WhyThis:timing_source=close_candidate:admission_decision=SupportOnly:admission_reason=support_material_not_owner_legal:enriched_close_candidate|MoveDelta:source_kind=pv_delta:materiality=owner_candidate:move_linked=true:support_material=false:mapping=MoveDelta/move_linked:source_kinds=pv_delta:questions=WhatChanged:admission_decision=PrimaryAllowed:admission_reason=move_delta_primary_in_quiet_or_conversion_scene:move_local_delta;dropped=DecisionTiming:close_candidate:SupportOnly+admission_missing_owner_candidate+enriched_close_candidate+missing_move_owner+scene=quiet_improvement+state_truth_only+support_material_not_owner_legal	-	source_iqp_simplification	34	r2q1rk1/pp2bppp/4pn2/3nN1B1/3P1P2/1B5Q/PP4PP/3R1RK1 b - - 0 17	a8c8	a7a5 f4f5 a5a4 b3c4 e6f5 h3f5 a8c8 c4d3 a4a3 b2a3 c8c3 a3a4 d8c8 f5f3 d5b4 g5d2 c3c7 d3f5 c8d8	-	This puts the rook on c8.	admission_blocked: engine:source_move_absent_from_multipv;owner:iqp_not_induced_or_side_mismatch; planner_owner_missing_or_surface_unsafe: WhyThis:missing_move_owner | WhatMattersHere:position_probe_missing | WhatChanged:state_truth_only | WhyNow:admission_missing_owner_candidate+scene=quiet_improvement
